Id,Group,Name,Num Rows,Num Cols,Num Nonzero,Sparsity,DType,Is 2D/3D,Is SPD,Pattern Symmetry,Numerical Symmetry,Kind,File Path
571,Hollinger,jan99jac040sc,13694,13694,72734,0.00038786163615517615,real,False,False,0.003470816220281136,0.0,economic problem,jan99jac040sc.mat
572,Hollinger,jan99jac060,20614,20614,111903,0.00026334021526334695,real,False,False,0.003378124765408002,0.0,economic problem,jan99jac060.mat
573,Hollinger,jan99jac060sc,20614,20614,111903,0.00026334021526334695,real,False,False,0.003378124765408002,0.0,economic problem,jan99jac060sc.mat
574,Hollinger,jan99jac080,27534,27534,151063,0.00019925970777156363,real,False,False,0.003333611134261188,0.0,economic problem,jan99jac080.mat
575,Hollinger,jan99jac080sc,27534,27534,151063,0.00019925970777156363,real,False,False,0.003333611134261188,0.0,economic problem,jan99jac080sc.mat
576,Hollinger,jan99jac100,34454,34454,190224,0.00016024556213788376,real,False,False,0.003307461633445052,0.0,economic problem,jan99jac100.mat
577,Hollinger,jan99jac100sc,34454,34454,190224,0.00016024556213788376,real,False,False,0.003307461633445052,0.0,economic problem,jan99jac100sc.mat
578,Hollinger,jan99jac120,41374,41374,229385,0.00013400160334348175,real,False,False,0.003290255360374358,0.0,economic problem,jan99jac120.mat
579,Hollinger,jan99jac120sc,41374,41374,229385,0.00013400160334348175,real,False,False,0.003290255360374358,0.0,economic problem,jan99jac120sc.mat
580,Hollinger,mark3jac020,9129,9129,52883,0.0006345555838857511,real,False,False,0.07363006419249245,0.01351166293878669,economic problem,mark3jac020.mat
581,Hollinger,mark3jac020sc,9129,9129,52883,0.0006345555838857511,real,False,False,0.07363006419249245,0.007349249098461679,economic problem,mark3jac020sc.mat
582,Hollinger,mark3jac040,18289,18289,106803,0.000319303391889469,real,False,False,0.07382338721543732,0.01389985784236298,economic problem,mark3jac040.mat
583,Hollinger,mark3jac040sc,18289,18289,106803,0.000319303391889469,real,False,False,0.07382338721543732,0.01173364623056615,economic problem,mark3jac040sc.mat
584,Hollinger,mark3jac060,27449,27449,160723,0.00021331675857310216,real,False,False,0.07388687991287715,0.01402730528871371,economic problem,mark3jac060.mat
585,Hollinger,mark3jac060sc,27449,27449,160723,0.00021331675857310216,real,False,False,0.07388687991287715,0.0121839735039789,economic problem,mark3jac060sc.mat
586,Hollinger,mark3jac080,36609,36609,214643,0.00016015518289060724,real,False,False,0.07391845139171971,0.01409066941898426,economic problem,mark3jac080.mat
587,Hollinger,mark3jac080sc,36609,36609,214643,0.00016015518289060724,real,False,False,0.07391845139171971,0.0125985842018466,economic problem,mark3jac080sc.mat
588,Hollinger,mark3jac100,45769,45769,268563,0.0001282045185763081,real,False,False,0.07393733869014309,0.01412857360574466,economic problem,mark3jac100.mat
589,Hollinger,mark3jac100sc,45769,45769,268563,0.0001282045185763081,real,False,False,0.07393733869014309,0.01261351717213372,economic problem,mark3jac100sc.mat
590,Hollinger,mark3jac120,54929,54929,322483,0.0001068817214723773,real,False,False,0.07394990714529154,0.01415379562098285,economic problem,mark3jac120.mat
591,Hollinger,mark3jac120sc,54929,54929,322483,0.0001068817214723773,real,False,False,0.07394990714529154,0.01276529035436745,economic problem,mark3jac120sc.mat
592,Hollinger,mark3jac140,64089,64089,376395,9.163826441043553e-05,real,False,False,0.07395887333678935,0.01417215070061332,economic problem,mark3jac140.mat
593,Hollinger,mark3jac140sc,64089,64089,376395,9.163826441043553e-05,real,False,False,0.07395887333678935,0.0128291219789848,economic problem,mark3jac140sc.mat
594,LPnetlib,lp_25fv47,821,1876,10705,0.006950414103140119,real,False,False,0.0,0.0,linear programming problem,lp_25fv47.mat
595,LPnetlib,lp_80bau3b,2262,12061,23264,0.0008527239699813598,real,False,False,0.0,0.0,linear programming problem,lp_80bau3b.mat
596,LPnetlib,lp_adlittle,56,138,424,0.05486542443064182,real,False,False,0.0,0.0,linear programming problem,lp_adlittle.mat
597,LPnetlib,lp_afiro,27,51,102,0.07407407407407407,real,False,False,0.0,0.0,linear programming problem,lp_afiro.mat
598,LPnetlib,lp_agg,488,615,2862,0.009536185525789685,real,False,False,0.0,0.0,linear programming problem,lp_agg.mat
599,LPnetlib,lp_agg2,516,758,4740,0.012118794870221513,real,False,False,0.0,0.0,linear programming problem,lp_agg2.mat
600,LPnetlib,lp_agg3,516,758,4756,0.012159702194677957,real,False,False,0.0,0.0,linear programming problem,lp_agg3.mat
601,LPnetlib,lp_bandm,305,472,2494,0.017324256737982772,real,False,False,0.0,0.0,linear programming problem,lp_bandm.mat
602,LPnetlib,lp_beaconfd,173,295,3408,0.06677770157734889,real,False,False,0.0,0.0,linear programming problem,lp_beaconfd.mat
603,LPnetlib,lp_blend,74,114,522,0.061877667140825036,real,False,False,0.0,0.0,linear programming problem,lp_blend.mat
604,LPnetlib,lp_bnl1,643,1586,5532,0.005424603696026076,real,False,False,0.0,0.0,linear programming problem,lp_bnl1.mat
605,LPnetlib,lp_bnl2,2324,4486,14996,0.0014384012068911272,real,False,False,0.0,0.0,linear programming problem,lp_bnl2.mat
606,LPnetlib,lp_bore3d,233,334,1448,0.018606563696641053,real,False,False,0.0,0.0,linear programming problem,lp_bore3d.mat
607,LPnetlib,lp_brandy,220,303,2202,0.03303330333033304,real,False,False,0.0,0.0,linear programming problem,lp_brandy.mat
608,LPnetlib,lp_capri,271,482,1896,0.014515165898546952,real,False,False,0.0,0.0,linear programming problem,lp_capri.mat
609,LPnetlib,lp_cre_a,3516,7248,18168,0.0007129188044813115,real,False,False,0.0,0.0,linear programming problem,lp_cre_a.mat
610,LPnetlib,lp_cre_b,9648,77137,260785,0.00035041490328497607,real,False,False,0.0,0.0,linear programming problem,lp_cre_b.mat
611,LPnetlib,lp_cre_c,3068,6411,15977,0.0008122956042183852,real,False,False,0.0,0.0,linear programming problem,lp_cre_c.mat
612,LPnetlib,lp_cre_d,8926,73948,246614,0.00037362369601369846,real,False,False,0.0,0.0,linear programming problem,lp_cre_d.mat
613,LPnetlib,lp_cycle,1903,3371,21234,0.003310047851812615,real,False,False,0.0,0.0,linear programming problem,lp_cycle.mat
614,LPnetlib,lp_czprob,929,3562,10708,0.0032359271318044974,real,False,False,0.0,0.0,linear programming problem,lp_czprob.mat
615,LPnetlib,lp_d2q06c,2171,5831,33081,0.0026132187427843415,real,False,False,0.0,0.0,linear programming problem,lp_d2q06c.mat
616,LPnetlib,lp_d6cube,415,6184,37704,0.014691625492916036,real,False,False,0.0,0.0,linear programming problem,lp_d6cube.mat
617,LPnetlib,lp_degen2,444,757,4201,0.012498958668047174,real,False,False,0.0,0.0,linear programming problem,lp_degen2.mat
618,LPnetlib,lp_degen3,1503,2604,25432,0.006498012679198695,real,False,False,0.0,0.0,linear programming problem,lp_degen3.mat
619,LPnetlib,lp_dfl001,6071,12230,35632,0.0004799030496712856,real,False,False,0.0,0.0,linear programming problem,lp_dfl001.mat
620,LPnetlib,lp_e226,223,472,2768,0.026297788249600974,real,False,False,0.0,0.0,linear programming problem,lp_e226.mat
621,LPnetlib,lp_etamacro,400,816,2537,0.007772671568627452,real,False,False,0.0,0.0,linear programming problem,lp_etamacro.mat
622,LPnetlib,lp_fffff800,524,1028,6401,0.011882926901713844,real,False,False,0.0,0.0,linear programming problem,lp_fffff800.mat
623,LPnetlib,lp_finnis,497,1064,2760,0.005219285638643894,real,False,False,0.0,0.0,linear programming problem,lp_finnis.mat
624,LPnetlib,lp_fit1d,24,1049,13427,0.5333253892596124,real,False,False,0.0,0.0,linear programming problem,lp_fit1d.mat
625,LPnetlib,lp_fit1p,627,1677,9868,0.00938487596994329,real,False,False,0.0,0.0,linear programming problem,lp_fit1p.mat
626,LPnetlib,lp_fit2d,25,10524,129042,0.4904675028506272,real,False,False,0.0,0.0,linear programming problem,lp_fit2d.mat
627,LPnetlib,lp_fit2p,3000,13525,50284,0.0012392852741836106,real,False,False,0.0,0.0,linear programming problem,lp_fit2p.mat
628,LPnetlib,lp_ganges,1309,1706,6937,0.0031063688397665367,real,False,False,0.0,0.0,linear programming problem,lp_ganges.mat
629,LPnetlib,lp_gfrd_pnc,616,1160,2445,0.0034216860725481413,real,False,False,0.0,0.0,linear programming problem,lp_gfrd_pnc.mat
630,LPnetlib,lp_greenbea,2392,5598,31070,0.0023203162620190443,real,False,False,0.0,0.0,linear programming problem,lp_greenbea.mat
631,LPnetlib,lp_greenbeb,2392,5598,31070,0.0023203162620190443,real,False,False,0.0,0.0,linear programming problem,lp_greenbeb.mat
632,LPnetlib,lp_grow15,300,645,5620,0.029043927648578813,real,False,False,0.0,0.0,linear programming problem,lp_grow15.mat
633,LPnetlib,lp_grow22,440,946,8252,0.019825100903325003,real,False,False,0.0,0.0,linear programming problem,lp_grow22.mat
634,LPnetlib,lp_grow7,140,301,2612,0.06198386331276697,real,False,False,0.0,0.0,linear programming problem,lp_grow7.mat
635,LPnetlib,lp_israel,174,316,2443,0.044431107231194526,real,False,False,0.0,0.0,linear programming problem,lp_israel.mat
636,LPnetlib,lp_kb2,43,68,313,0.10704514363885088,real,False,False,0.0,0.0,linear programming problem,lp_kb2.mat
637,LPnetlib,lp_ken_07,2426,3602,8404,0.0009617264018844528,real,False,False,0.0,0.0,linear programming problem,lp_ken_07.mat
638,LPnetlib,lp_ken_11,14694,21349,49058,0.00015638398156498777,real,False,False,0.0,0.0,linear programming problem,lp_ken_11.mat
639,LPnetlib,lp_ken_13,28632,42659,97246,7.96176565700874e-05,real,False,False,0.0,0.0,linear programming problem,lp_ken_13.mat
640,LPnetlib,lp_ken_18,105127,154699,358171,2.202361679932703e-05,real,False,False,0.0,0.0,linear programming problem,lp_ken_18.mat
641,LPnetlib,lp_lotfi,153,366,1136,0.020286438801385764,real,False,False,0.0,0.0,linear programming problem,lp_lotfi.mat
642,LPnetlib,lp_maros,846,1966,10137,0.006094745423980722,real,False,False,0.0,0.0,linear programming problem,lp_maros.mat
643,LPnetlib,lp_maros_r7,3136,9408,144848,0.00490952120644176,real,False,False,0.0,0.0,linear programming problem,lp_maros_r7.mat
644,LPnetlib,lp_modszk1,687,1620,3168,0.00284651463690765,real,False,False,0.0,0.0,linear programming problem,lp_modszk1.mat
645,LPnetlib,lp_osa_07,1118,25067,144812,0.005167260864318331,real,False,False,0.0,0.0,linear programming problem,lp_osa_07.mat
646,LPnetlib,lp_osa_14,2337,54797,317097,0.00247614822386925,real,False,False,0.0,0.0,linear programming problem,lp_osa_14.mat
647,LPnetlib,lp_osa_30,4350,104374,604488,0.0013313924791680844,real,False,False,0.0,0.0,linear programming problem,lp_osa_30.mat
648,LPnetlib,lp_osa_60,10280,243246,1408073,0.0005631010652264055,real,False,False,0.0,0.0,linear programming problem,lp_osa_60.mat
649,LPnetlib,lp_pds_02,2953,7716,16571,0.000727265609460957,real,False,False,0.0,0.0,linear programming problem,lp_pds_02.mat
650,LPnetlib,lp_pds_06,9881,29351,63220,0.00021798704781096268,real,False,False,0.0,0.0,linear programming problem,lp_pds_06.mat
651,LPnetlib,lp_pds_10,16558,49932,107605,0.0001301504313289676,real,False,False,0.0,0.0,linear programming problem,lp_pds_10.mat
652,LPnetlib,lp_pds_20,33874,108175,232647,6.348981616629847e-05,real,False,False,0.0,0.0,linear programming problem,lp_pds_20.mat
653,LPnetlib,lp_perold,625,1506,6148,0.006531739707835326,real,False,False,0.0,0.0,linear programming problem,lp_perold.mat
654,LPnetlib,lp_pilot,1441,4860,44375,0.0063363347926537065,real,False,False,0.0,0.0,linear programming problem,lp_pilot.mat
655,LPnetlib,lp_pilot4,410,1123,5264,0.011432791086592968,real,False,False,0.0,0.0,linear programming problem,lp_pilot4.mat
656,LPnetlib,lp_pilot87,2030,6680,74949,0.005527049349576709,real,False,False,0.0,0.0,linear programming problem,lp_pilot87.mat
657,LPnetlib,lp_pilot_ja,940,2267,14977,0.007028221757125829,real,False,False,0.0,0.0,linear programming problem,lp_pilot_ja.mat
658,LPnetlib,lp_pilot_we,722,2928,9265,0.004382653679063924,real,False,False,0.0,0.0,linear programming problem,lp_pilot_we.mat
659,LPnetlib,lp_pilotnov,975,2446,13331,0.0055898693838186886,real,False,False,0.0,0.0,linear programming problem,lp_pilotnov.mat
660,LPnetlib,lp_qap12,3192,8856,38304,0.0013550135501355014,real,False,False,0.0,0.0,linear programming problem,lp_qap12.mat
661,LPnetlib,lp_qap15,6330,22275,94950,0.0006734006734006734,real,False,False,0.0,0.0,linear programming problem,lp_qap15.mat
662,LPnetlib,lp_qap8,912,1632,7296,0.004901960784313725,real,False,False,0.0,0.0,linear programming problem,lp_qap8.mat
663,LPnetlib,lp_recipe,91,204,687,0.0370071105365223,real,False,False,0.0,0.0,linear programming problem,lp_recipe.mat
664,LPnetlib,lp_sc105,105,163,340,0.0198656149576395,real,False,False,0.0,0.0,linear programming problem,lp_sc105.mat
665,LPnetlib,lp_sc205,205,317,665,0.010233130722474417,real,False,False,0.0,0.0,linear programming problem,lp_sc205.mat
666,LPnetlib,lp_sc50a,50,78,160,0.041025641025641026,real,False,False,0.0,0.0,linear programming problem,lp_sc50a.mat
667,LPnetlib,lp_sc50b,50,78,148,0.03794871794871795,real,False,False,0.0,0.0,linear programming problem,lp_sc50b.mat
668,LPnetlib,lp_scagr25,471,671,1725,0.00545815258146886,real,False,False,0.0,0.0,linear programming problem,lp_scagr25.mat
669,LPnetlib,lp_scagr7,129,185,465,0.01948460087994972,real,False,False,0.0,0.0,linear programming problem,lp_scagr7.mat
670,LPnetlib,lp_scfxm1,330,600,2732,0.013797979797979799,real,False,False,0.0,0.0,linear programming problem,lp_scfxm1.mat
671,LPnetlib,lp_scfxm2,660,1200,5469,0.006905303030303031,real,False,False,0.0,0.0,linear programming problem,lp_scfxm2.mat
672,LPnetlib,lp_scfxm3,990,1800,8206,0.0046049382716049385,real,False,False,0.0,0.0,linear programming problem,lp_scfxm3.mat
673,LPnetlib,lp_scorpion,388,466,1534,0.008484137870005752,real,False,False,0.0,0.0,linear programming problem,lp_scorpion.mat
674,LPnetlib,lp_scrs8,490,1275,3288,0.005262905162064826,real,False,False,0.0,0.0,linear programming problem,lp_scrs8.mat
675,LPnetlib,lp_scsd1,77,760,2388,0.04080656185919344,real,False,False,0.0,0.0,linear programming problem,lp_scsd1.mat
676,LPnetlib,lp_scsd6,147,1350,4316,0.021748551272360795,real,False,False,0.0,0.0,linear programming problem,lp_scsd6.mat
677,LPnetlib,lp_scsd8,397,2750,8584,0.007862605907945958,real,False,False,0.0,0.0,linear programming problem,lp_scsd8.mat
678,LPnetlib,lp_sctap1,300,660,1872,0.009454545454545455,real,False,False,0.0,0.0,linear programming problem,lp_sctap1.mat
679,LPnetlib,lp_sctap2,1090,2500,7334,0.0026913761467889908,real,False,False,0.0,0.0,linear programming problem,lp_sctap2.mat
680,LPnetlib,lp_sctap3,1480,3340,9734,0.001969169768570966,real,False,False,0.0,0.0,linear programming problem,lp_sctap3.mat
681,LPnetlib,lp_share1b,117,253,1179,0.03982973548190939,real,False,False,0.0,0.0,linear programming problem,lp_share1b.mat
682,LPnetlib,lp_share2b,96,162,777,0.04996141975308642,real,False,False,0.0,0.0,linear programming problem,lp_share2b.mat
683,LPnetlib,lp_shell,536,1777,3558,0.003735542882100471,real,False,False,0.0,0.0,linear programming problem,lp_shell.mat
684,LPnetlib,lp_ship04l,402,2166,6380,0.007327168405433589,real,False,False,0.0,0.0,linear programming problem,lp_ship04l.mat
685,LPnetlib,lp_ship04s,402,1506,4400,0.007267777975989905,real,False,False,0.0,0.0,linear programming problem,lp_ship04s.mat
686,LPnetlib,lp_ship08l,778,4363,12882,0.003795058587432175,real,False,False,0.0,0.0,linear programming problem,lp_ship08l.mat
687,LPnetlib,lp_ship08s,778,2467,7194,0.0037481907711352843,real,False,False,0.0,0.0,linear programming problem,lp_ship08s.mat
688,LPnetlib,lp_ship12l,1151,5533,16276,0.0025557106770953144,real,False,False,0.0,0.0,linear programming problem,lp_ship12l.mat
689,LPnetlib,lp_ship12s,1151,2869,8284,0.0025086161759713694,real,False,False,0.0,0.0,linear programming problem,lp_ship12s.mat
690,LPnetlib,lp_sierra,1227,2735,8001,0.00238419831666838,real,False,False,0.0,0.0,linear programming problem,lp_sierra.mat
691,LPnetlib,lp_stair,356,614,4003,0.018313325769498224,real,False,False,0.0,0.0,linear programming problem,lp_stair.mat
692,LPnetlib,lp_standata,359,1274,3230,0.007062177774473834,real,False,False,0.0,0.0,linear programming problem,lp_standata.mat
693,LPnetlib,lp_standgub,361,1383,3338,0.00668585495019659,real,False,False,0.0,0.0,linear programming problem,lp_standgub.mat
694,LPnetlib,lp_standmps,467,1274,3878,0.006518107160505447,real,False,False,0.0,0.0,linear programming problem,lp_standmps.mat
695,LPnetlib,lp_stocfor1,117,165,501,0.025951825951825953,real,False,False,0.0,0.0,linear programming problem,lp_stocfor1.mat
696,LPnetlib,lp_stocfor2,2157,3045,9357,0.0014246204932502951,real,False,False,0.0,0.0,linear programming problem,lp_stocfor2.mat
697,LPnetlib,lp_stocfor3,16675,23541,72721,0.00018525463915168705,real,False,False,0.0,0.0,linear programming problem,lp_stocfor3.mat
